leaf_uid,registration_method,leaf_scale,pre_rotated,markers,warp_consistency,filtering_strategy,smoothing,fixed_image,moving_image,MSE,MAPE,NCC,MI,MI_Skimage,SSIM,IoU,Hausdorff
ESWW0090106_2,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,3,0.010753142647445202,120.79192352294922,0.07719604671001434,1.0175244808197021,1.1107969349649338,0.477161705493927,0.9646097421646118,19.0
ESWW0090106_2,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,4,0.009416169486939907,107.905029296875,0.007256753277033567,1.0173416137695312,1.1103670164551351,0.4367152154445648,0.9589846134185791,27.0
ESWW0090106_2,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,5,0.015815021470189095,144.78968811035156,0.10475219041109085,1.0165389776229858,1.0872393683272703,0.4431534707546234,0.9360653758049011,42.466190338134766
ESWW0090106_2,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,6,0.017854683101177216,155.40957641601562,0.04092182591557503,1.0067752599716187,1.0845703279804946,0.42087456583976746,0.9314432144165039,58.681095123291016
ESWW0090106_2,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,7,0.01624191179871559,147.79458618164062,0.061426930129528046,1.007117509841919,1.0776905170067876,0.4334748685359955,0.9305056929588318,28.02106285095215
ESWW0090106_2,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,8,0.016533510759472847,140.20628356933594,-0.0008563834708184004,1.010062336921692,1.0645853267501622,0.38885724544525146,0.92164546251297,43.867530822753906
ESWW0090106_2,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,9,0.02543356455862522,181.06646728515625,0.0007051486172713339,1.008880853652954,1.0726237163704138,0.39916616678237915,0.9408838748931885,28.327110290527344
ESWW0090106_2,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,10,0.019438210874795914,149.07521057128906,0.008733408525586128,1.0090442895889282,1.0457837163000974,0.3609433174133301,0.8517141342163086,65.92420196533203
ESWW0090106_2,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,11,,,,,,,,
ESWW0090106_2,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,12,0.05064913257956505,273.5430603027344,0.0022469351533800364,1.0007902383804321,1.0229816660208217,0.2835178077220917,0.6924571990966797,208.7294464111328
ESWW0090106_2,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,13,,,,,,,,
ESWW0090106_2,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,14,,,,,,,,
ESWW0090106_2,LoFTR + TPS Sequential,roi,True,False,True,min_distance,100,0,1,0.0050474414601922035,67.62068939208984,0.05449320003390312,1.0145000219345093,1.1149440841788725,0.5018023252487183,0.9547637104988098,29.0
